Sourcerecord id 	ISSN	E-ISSN	CSA Source Title (publications from CSA databases only available for entitled users)	CSA databases to which CSA-unique journals belong (see second tab for explanation of abbreviations)	Added since last version	Source Type	Active or Inactive	Coverage	"Open Acces status, i.e., registered in DOAJ (www.doaj.org)"	Title history indication	Related title 1	Related title 2	Related title 3	Related title 4	Publisher's Name 	Country 	Region	Classification Top Level	Classification (Primary) Level 1	Classification 2	Classification 3	Classification 4	Classification 5						
5700152701	00125245		Dollars and Sense	"CSASSA, CSASA"		Journal	Inactive	"1987-1998, 1984-1985, 1967-1967 "	Not OA						Economic Affairs Bureau	United States	North America	Social Sciences	Psychology	Environmental Science	Social Sciences	Health Professions							
5900152792	00125377		Domus	CSADAA		Journal	Active	"2004-ongoing, 1987-2002 "	Not OA						Editoriale Domus	Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
12100156144	00125377 		"Domus, suppl. Green"	CSADAA		Journal	Active	2008-ongoing	Not OA						Editoriale Domus	Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
14000155886	00125377 		"Domus, suppl. Special Food"	CSADAA		Journal	Active	2008-ongoing	Not OA						Editoriale Domus	Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
12100156321	00125377 		"Domus, suppl. Techno"	CSADAA		Journal	Active	2007-ongoing	Not OA						Editoriale Domus	Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700167255	10083758		Dongbei Daxue Xuebao (Shehui Kexue Ban)/Journal of Northeastern University (Social Science)	"CSALLB, CSAWPS, CSASA"		Journal	Active	2003-2005 	Not OA						"Dongbei Daxue, Xuebao"	China	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Arts and Humanities	Environmental Science	Social Sciences	Computer Science						
5900152928			Donna	CSADAA		Journal	Inactive	1988-1998 	Not OA									Social Sciences	Arts and Humanities										
5700188111	02861291		Doshisha Daigaku Eigo Eibungaku Kenkyu/Doshisha Studies in English	"CSALLB, CSASA"		Journal	Active	"2005-ongoing 2001-2003, 1972-1999 "	Not OA						"Doshisha Daigaku Jinbun Gakka/Doshisha University, Literary Association"	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Arts and Humanities	Neuroscience	Social Sciences	Health Professions						
5700188750	0046063X		Doshisha Literature	"CSALLB, CSASA"		Journal	Active	"2006-ongoing, 1992-2001, 1990, 1988-1988, 1986-1986, 1984-1984, 1979-1979, 1976-1976, 1973-1973 "	Not OA						"Doshisha University, English Literary Society"	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5700154729	13441418		Doshisha Studies in Language and Culture	"CSALLB, CSASA"		Journal	Active	1998-ongoing 	Not OA						Doshisha Daigaku. Gengo Bunka Gakkai	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Arts and Humanities	Social Sciences	Computer Science							
17700155417	16151968 		Dot Dot Dot	CSADAA		Journal	Active	2005-ongoing 	Not OA						Broodje & Kaas Publishing House	Netherlands	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000154768	10807241		DoubleTake	CSAART		Journal	Inactive	1996-1998 	Not OA						Duke University Press	United States	North America	Social Sciences	Arts and Humanities										
6000154578	14701995		DPICT	CSAART		Journal	Inactive	2000-2001 	Not OA	Formerly known as	Creative Camera				CC Publishing	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152805	00126020		Drapers Record	CSADAA		Journal	Inactive	"2003, 1992-2000 "	Not OA						Sarah Cookson			Social Sciences	Arts and Humanities										
12100156357	14791617 		"Drapers, suppl. Drapers Awards"	CSADAA		Journal	Active	2007-ongoing	Not OA									Social Sciences	Arts and Humanities										
14000155923	14791617 		"Drapers, suppl. Drapers Awards 2008 Entry Brochure"	CSADAA		Journal	Active	2008-ongoing 	Not OA									Social Sciences	Arts and Humanities										
14000154930	14791617 		"Drapers, suppl. Drapers Footwear Awards 2008"	CSADAA		Journal	Active	2008-ongoing 	Not OA									Social Sciences	Arts and Humanities										
12100156358	14791617 		"Drapers, suppl. Ecommerce Focus"	CSADAA		Journal	Active	2007-ongoing	Not OA									Social Sciences	Arts and Humanities										
12100156245	14791617 		"Drapers, suppl. Footwear Look Book Autumn 08"	CSADAA		Journal	Active	2008-ongoing	Not OA									Social Sciences	Arts and Humanities										
12100155718	14791617 		"Drapers, suppl. Pure Footwear and Accessories Autumn 2008"	CSADAA		Journal	Active	2008-ongoing	Not OA									Social Sciences	Arts and Humanities										
12100155721	14791617 		"Drapers, suppl. Streetwear Look Book Autumn 08"	CSADAA		Journal	Active	2008-ongoing	Not OA									Social Sciences	Arts and Humanities										
12100156145	14791617 		"Drapers, suppl. Supply Chain Focus"	CSADAA		Journal	Active	2008-ongoing	Not OA									Social Sciences	Arts and Humanities										
12100155720	14791617 		"Drapers, suppl. Womenswear Look Book Autumn 08"	CSADAA		Journal	Active	2008-ongoing	Not OA									Social Sciences	Arts and Humanities										
6000154830	01916963		Drawing	CSAART		Journal	Inactive	1984-1999 	Not OA						Drawing Society	United States	North America	Social Sciences	Arts and Humanities										
19700169964	17038839 	17038847 	"Drogues, sante et societe"	CSASA		Journal	Active	2002-ongoing 	Not OA						Erudit Publishers	France	Western Europe (incl. Israel)	Social Sciences	Social Sciences										
5600153193	03523608		Druzboslovne Razprave	"CSALLB, CSASSA, CSAWPS, CSASA"		Journal	Active	1995-2005 	Not OA						Univerza v Ljubljani	Slovenia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Mathematics	Agricultural and Biological Sciences	Environmental Science	Arts and Humanities						
6000159466	00126837		Du	CSAART		Journal	Inactive	1986-1997 	Not OA						Du Verlags AG	Switzerland	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700166187	1742058X		Du Bois Review: Social Science Research on Race	"CSAWPS, CSASA"		Journal	Active	2004-2005 	Not OA						Cambridge University Press	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Agricultural and Biological Sciences	Social Sciences								
5600153212	1362024X	17522307	Durkheimian Studies/Etudes durkheimiennes	"CSAWPS, CSASA"		Journal	Inactive	1995-2003 	Not OA						British Centre for Durkheimian Studies	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Social Sciences									
5600156482	03096564		Dutch Crossing	"CSALLB, CSASSA, CSAWPS, CSASA"		Journal	Active	"2004 2000-2002, 1990-1998 "	Not OA						Dutch Department. Bedford College	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5900152760	15305309		Dwell	CSADAA		Journal	Active	2005-ongoing 	Not OA						"Pixie Communications, Inc."	United States	North America	Social Sciences	Arts and Humanities										
5900152939	10942548		Dynamic Graphics	CSADAA		Journal	Inactive	"1998-1999, 1987-1987 "	Not OA						Dynamic Graphics Group	United States	North America	Social Sciences	Arts and Humanities										
11600153638	19330065		Early Modern Women: An Interdisciplinary Journal	CSABHI		Journal	Active	2006-ongoing							"University of Maryland, Center for Renaissance and Baroque Studies"	United States	North America	Social Sciences	Arts and Humanities										
6500153123	17460654 		Early Popular Visual Culture	CSABHI		Journal	Active	2005-2006	Not OA						Taylor & Francis	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000153303	02698404	1463385X	Eastern Art Report	CSAART		Journal	Inactive	"2002-2003, 1996-1997, 1994, 1989-1992 "	Not OA						Eastern Art Publishing Group	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5600153156	12328855		Eastern European Countryside	"CSAWPS, CSASA"		Journal	Active	"1995-2005, 1993 "	Not OA						Nicolaus Copernicus University	Poland	Eastern Europe (incl. Russia and CIS)	Physical Sciences	Environmental Science	Social Sciences									
11600153431	0008011X 		e-Cahiers du Cinema	CSABHI		Journal	Active	2007-ongoing	Not OA						Editions de l'Etoile	France	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
19700170180	18010865 		Echo des etudes romanes	CSALLB		Journal	Active	2005-ongoing 	Not OA						Gallica O.S.	Czech Republic	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
5700164031	17054583		eCommunity: International Journal of Mental Health & Addiction	"CSASSA, CSASA"		Journal	Active	2003-2005 	Not OA	Continued as	International Journal of Mental Health and Addiction				West Virginia University	United States	North America	Social Sciences	Psychology	Social Sciences	Health Professions								
5600153407	14058421		"Economia, Sociedad y Territorio"	"CSAWPS, CSASA"		Journal	Active	1997-2005 	Not OA						El Colegio Mexiquense	Mexico	Central & South America	Social Sciences	Psychology	Environmental Science	Social Sciences								
5800185523	02650290		Economic Review	"CSAWPS, CSABHI"		Journal	Active	"2003-ongoing 2001, 1995-1998, 1987-1993, 1982-1982, 1979-1979 "	Not OA						Partisan Review	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
18500168800	00130400		Economic Trends	CSAWPS		Journal	Inactive	1975		Continued as	Economic and Labour Market Review				Palgrave Macmillan Ltd.	United Kingdom	Western Europe (incl. Israel)												
5600153116	14848031		Economie et Solidarites	"CSASSA, CSAWPS, CSASA"		Journal	Inactive	1998-2003 	Not OA						Presses de I'Universite du Quebec	Canada	North America	Physical Sciences	Environmental Science	Social Sciences	Health Professions								
5700162191	10121498		Ecuador Debate	"CSAWPS, CSASA"		Journal	Active	2002-2004 	Not OA						Centro Andino de Accion Popular	Ecuador	Central & South America	Social Sciences	Psychology	Social Sciences									
5800207814	09592253		Edinburgh Working Papers in Applied Linguistics	CSALLB		Journal	Active	"2003-2005 2000-2001, 1991-1998 "	Not OA						Edinburgh University Press Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5700152712	08727643		Educacao Sociedade & Culturas	"CSASSA, CSALLB, CSASA"		Journal	Inactive	1994-1998 	Not OA						"Edicoes Afrontamento, Lda"	Portugal	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5600153592	01046357		"Educacao, Subjetividade & Poder"	"CSALLB, CSASA"		Journal	Inactive	1996-1999 	Not OA						"Nucleo de Estudos Sobre Subjetividade, Poder and Educacao"	Brazil	Central & South America	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5600155093	03797082		Educacion: Revista de la Universidad de Costa Rica	"CSALLB, CSAWPS, CSASA"		Journal	Inactive	"2000-2003, 1995-1998 "	Not OA						Editorial de la Universidad de Costa Rica	Costa Rica	Central & South America	Social Sciences	Psychology	Arts and Humanities	Social Sciences	Health Professions							
5600156006	00131172		Education	"CSASSA, CSALLB, CSASA"		Journal	Active	"2003-ongoing 2000-2001, 1984-1998, 1977-1981, 1971-1974, 1969-1969 "	Not OA						New England Pub. Co.	United States	North America	Social Sciences	Psychology	Mathematics	Arts and Humanities	Social Sciences	Health Professions						
5700168407	10854908 	15591786 	Education and Culture	"CSALLB, CSAWPS, CSASA"		Journal	Active	"2008-ongoing, 2005, 1974-1975 "	Not OA						University of Iowa	United States	North America	Social Sciences	Social Sciences										
5600153357	07262655		Education and Society	"CSASSA, CSALLB, CSAWPS, CSASA"		Journal	Active	"1992-2005, 1983-1989 "	Not OA						James Nicholas Publishers	Australia	Australia/New Zealand	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5700169451	0013175X		Educational Horizons	"CSASSA, CSALLB, CSASA"		Journal	Inactive	"1996-1997, 1991, 1989-1989, 1979-1987, 1972-1977 "	Not OA						Pi Lambda Theta	United States	North America	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5700158158	1323577X 		Educational Practice & Theory	"CSASSA, CSALLB, CSASA"		Journal	Inactive	"2003, 1995-1998 "	Not OA						James Nicholas Publishers	Australia	Australia/New Zealand	Social Sciences	Social Sciences										
5800207890	02667363 		Educational Psychology in Practice	CSALLB		Journal	Active	"2008-ongoing, 2001-2006 "	Not OA						Carfax Publishing Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700156142	01965042 		Educational Research Quarterly	"CSALLB, CSASA"		Journal	Inactive	"2003, 2000-2001, 1996-1998, 1976 "	Not OA						University of Southern California	United States	North America	Social Sciences	Arts and Humanities										
12100156378	00131946 	15326993 	Educational Studies: A Journal of the American Educational Studies Association	CSASA		Journal	Active	2007-ongoing	Not OA						"Lawrence Erlbaum Associates, Inc."	United States	North America	Social Sciences	Social Sciences										
5800209440	00132195		Effeta	CSALLB		Journal	Inactive	"2001, 1980-1998, 1972-1978 "	Not OA						Istituto Gualandi Per Sordomuti E Sordomute	Italy	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Neuroscience	Social Sciences	Health Professions						
6000152730	10241922	16057872	Eikon	CSAART		Journal	Active	1995-ongoing 	Not OA						Eikon	Austria	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5600153228	11983655		Electronic Journal of Sociology	CSASA		Journal	Active	1994-ongoing 	OA registered						Texas Tech University	United States	North America	Physical Sciences	Environmental Science	Psychology	Social Sciences	Mathematics	Computer Science						
5700186977	10646663		Elementa	"CSALLB, CSASA"		Journal	Inactive	"2000, 1998, 1995-1996, 1993 "	Not OA						Harwood Academic Publishers	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Social Sciences	Arts and Humanities								
12100157007	02692597 		Elle	CSADAA		Journal	Active	2005-ongoing	Not OA						News International-Hachette	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152713	08880808 		Elle	CSADAA		Journal	Active	"2004-ongoing, 1988-2002"	Not OA						Elle Pub. Co	United States	North America	Social Sciences	Arts and Humanities										
5900152835	02692597 		Elle (UK)	CSADAA		Journal	Active	"2005-ongoing, 2000-2003, 1987-1997"	Not OA						News International-Hachette	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152961	00136298		Elle [France]	CSADAA		Journal	Inactive	1988-1998 	Not OA						Hachette Filipacchi Medias SA	France	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152935			Elle [Italy]	CSADAA		Journal	Inactive	"1996-1999, 1988-1994 "	Not OA							Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152858	08880808		Elle [USA]	CSADAA		Journal	Inactive	1988-2002 	Not OA						Elle Pub. Co	United States	North America	Social Sciences	Arts and Humanities										
5800207639	02063735		Emakeele Seltsi Aastaraamat	CSALLB		Journal	Active	"2003-2004 2001, 1998 "	Not OA						Emakeele Selts	Estonia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Arts and Humanities									
18500164100	09729445 		Emerging Trends in Development Research	CSASA		Journal	Inactive	2005-2007 	Not OA						Japan Polar Research Association	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Social Sciences										
5900152974	10453717		Emigre	"CSAART, CSADAA"		Journal	Inactive	"1997, 1994-1995, 1990-1992 "	Not OA						Emigre Graphics	United States	North America	Social Sciences	Arts and Humanities										
