Author	Full Name	ID	Time Period	h index	Number of publications 	Number of citations 	Degree 	Betweenness 	Closeness 	Eigenvector 	Clustering Coefficient	Strength	Constraint	Effective Size	Efficiency	Academic Tenure 0 = lecturer, 1 = senior lecturer, 2 = reader, 3 = professor	Clinical Activity(1=clinician, 0=non clinician)	Department 1 = Clinical Sciences, 2 = Kennedy Institue of Rheumatology, 3 = Medicine, 4 = NHLI, 5 = School of Public Health, 6 = Surgery and Cancer	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max	 Team.Mean	  Team.Min	   Team.Q1	   Team.Q2	   Team.Q3	  Team.Max	  All.1st	 All.Last	  All.2nd	 All.PenU	All.Other	All.Total	     All.1st%	     All.Last%	     All.2nd%	     All.PenU%	     All.Other%	     All.Total%	Solo.Total	     Solo.Total%	  Team.1st	 Team.Last	  Team.2nd	 Team.PenU	Team.Other	Team.Total	     Team.1st%	     Team.Last%	     Team.2nd%	     Team.PenU%	     Team.Other%	     Team.Total%	  NAlphaTeam.1st	 NAlphaTeam.Last	  NAlphaTeam.2nd	 NAlphaTeam.PenU	NAlphaTeam.Other	NAlphaTeam.Total	     NAlphaTeam.1st%	     NAlphaTeam.Last%	     NAlphaTeam.2nd%	     NAlphaTeam.PenU%	     NAlphaTeam.Other%	     NAlphaTeam.Total%	  AlphaTeam.1st	 AlphaTeam.Last	  AlphaTeam.2nd	 AlphaTeam.PenU	AlphaTeam.Other	AlphaTeam.Total	     AlphaTeam.1st%	     AlphaTeam.Last%	     AlphaTeam.2nd%	     AlphaTeam.PenU%	     AlphaTeam.Other%	     AlphaTeam.Total%
Mr Ahmed, A.R.	Ahmed, Mr Ahmed Rashid	115.0	3.0	 	 	 	0.0117144397474719	0.006413331601212	0.00506233249146188	3.66595336162712E-5	0.937353903693314	93.0	0.0380986087146878	21.5724904140625	0.231962262516801	1.0	1.0	6.0	
Professor Alberti, G.G.M.M.A.		
Professor Alberti, G.G.M.M.A.	Alberti, Professor George G M M A	316.0	1.0	19.0	31.0	4205.0	0.0564420955410744	0.198978347689973	0.00987089371686768	0.0338466913996897	0.18954248366013	201.0	0.0261302570131165	133.378183149484	0.866092098373277	3.0	0.0	3.0	
Professor Alberti, G.G.M.M.A.	Alberti, Professor George G M M A	316.0	2.0	25.0	53.0	6637.0	0.0108322631894578	0.106613259625184	0.00538432130918202	3.12721355525637E-6	0.0988917306052856	104.0	0.0627127113563569	63.9423076923077	0.92670011148272	3.0	0.0	3.0	
Professor Alberti, G.G.M.M.A.	Alberti, Professor George G M M A	316.0	3.0	26.0	64.0	6780.0	0.00239327263658029	0.0179756019940408	0.00443252288465783	2.33073194813306E-5	0.257309941520467	22.0	0.167017725552706	15.0681818181818	0.793062200956937	3.0	0.0	3.0	
Professor Ali, S.		
Professor Ali, S.	Ali, Professor Simak	317.0	1.0	8.0	10.0	963.0	0.0223569339480879	0.0400701252364387	0.00969890816987478	0.0269500381252949	0.168306010928961	79.0	0.0584631439586998	55.1511415532572	0.904117074643561	3.0	0.0	6.0	
Professor Ali, S.	Ali, Professor Simak	317.0	2.0	13.0	24.0	1232.0	0.0178967826608434	0.268483535909469	0.00660704648562807	6.93157604491725E-4	0.11908088806086	315.0	0.0556100798664464	103.132099334176	0.904667538019088	3.0	0.0	6.0	
Professor Ali, S.	Ali, Professor Simak	317.0	3.0	14.0	30.0	1309.0	0.00541635386173434	0.0274960995004978	0.0048163343395804	1.32004733893955E-5	0.275747508305647	67.0	0.0790125635806355	35.5556680881307	0.826876002049552	3.0	0.0	6.0	
Professor Allday, M.J.		
Professor Allday, M.J.	Allday, Professor Martin John	318.0	1.0	5.0	5.0	266.0	0.00476459248074005	8.70680254120265E-4	0.00811242377907128	0.00298017055931976	0.358974358974359	17.0	0.177443173262881	10.4019607843137	0.800150829562594	3.0	0.0	3.0	
Professor Allday, M.J.	Allday, Professor Martin John	318.0	2.0	9.0	14.0	424.0	0.00298279711014056	0.0134630409395163	0.00451073635822488	1.39500815058188E-10	0.280701754385964	24.0	0.16983759107309	15.125	0.796052631578947	3.0	0.0	3.0	
Professor Allday, M.J.	Allday, Professor Martin John	318.0	3.0	12.0	24.0	509.0	0.00327500466058355	0.0376729816751375	0.00441922930861372	0.00123049169575936	0.184615384615384	34.0	0.131624321809956	22.4233511586452	0.862436583024818	3.0	0.0	3.0	
Professor Allen-Mersh, T.G.		
Professor Allen-Mersh, T.G.	Allen-Mersh, Professor Timothy G.	319.0	1.0	9.0	19.0	369.0	0.018325355695154	0.034886525457647	0.00914948721424581	0.00995896306952785	0.161632653061224	93.0	0.0693344430044458	45.5825506035183	0.911651012070366	3.0	0.0	6.0	
Professor Allen-Mersh, T.G.	Allen-Mersh, Professor Timothy G.	319.0	2.0	11.0	24.0	501.0	0.00470967964759037	0.0289575776734902	0.00562541810137689	9.06942651406494E-6	0.234482758620689	31.0	0.0952399218473729	24.6198779424585	0.820662598081953	3.0	0.0	6.0	
Professor Allen-Mersh, T.G.	Allen-Mersh, Professor Timothy G.	319.0	3.0	12.0	26.0	518.0	6.2980858857376E-4	0.0	0.00385094526535126	5.61940015315718E-8	1.0	5.0	0.546148137326515	1.69999999999999	0.339999999999999	3.0	0.0	6.0	
Professor Altmann, D.M.		
Professor Altmann, D.M.	Altmann, Professor Daniel Martin (Danny)	320.0	1.0	5.0	6.0	117.0	0.00586411382244929	0.00221530881978972	0.00831628261929849	0.00343738926390011	0.308333333333333	 	 	 	 	3.0	0.0	3.0	
Professor Altmann, D.M.	Altmann, Professor Daniel Martin (Danny)	320.0	2.0	14.0	30.0	839.0	0.00753548743614459	0.0136086094206107	0.0055240309175847	5.85858358510081E-4	0.572695035460992	158.0	0.0464244646927075	75.3268300089502	0.918619878157929	3.0	0.0	3.0	
Professor Altmann, D.M.	Altmann, Professor Daniel Martin (Danny)	320.0	3.0	15.0	48.0	960.0	0.00755770306288512	0.0942190905438851	0.00494667705329262	1.69639673484575E-5	0.133898305084745	105.0	0.0691649303758704	52.7604269804269	0.879340449673782	3.0	0.0	3.0	
Professor Alton, E.W.F.W.		
Professor Alton, E.W.F.W.	Alton, Professor Eric Walter Frederick Wolfgang FMedSci	321.0	1.0	15.0	21.0	579.0	0.0252889908593125	0.0497911014242469	0.00975434650179266	0.0239160826138003	0.170076726342711	115.0	0.0645213522046529	63.5553525332298	0.921092065698982	3.0	1.0	4.0	
Professor Alton, E.W.F.W.	Alton, Professor Eric Walter Frederick Wolfgang FMedSci	321.0	2.0	19.0	48.0	955.0	0.0156989321586345	0.090974712832992	0.0059997636308081	7.79892664578301E-6	0.136161616161616	220.0	0.078476366126627	92.0756921487603	0.920756921487603	3.0	1.0	4.0	
Professor Alton, E.W.F.W.	Alton, Professor Eric Walter Frederick Wolfgang FMedSci	321.0	3.0	21.0	76.0	1216.0	0.0180125256332095	0.0672782590946594	0.00509302740954249	3.01008836734208E-5	0.157982862208214	363.0	0.0524195669244943	130.52392658944	0.912754731394687	3.0	1.0	4.0	
Professor Anand, P.		
Professor Anand, P.	Anand, Professor Praveen	322.0	1.0	18.0	29.0	1263.0	0.041048796757145	0.160135696724628	0.00971396512253041	0.0212706951453975	0.097581317764804	184.0	0.0442964492413108	104.161949614395	0.930017407271387	3.0	1.0	3.0	
Professor Anand, P.	Anand, Professor Praveen	322.0	2.0	27.0	60.0	2572.0	0.0156989321586345	0.160076003903316	0.00594187527741632	1.61636634968947E-6	0.0957575757575757	180.0	0.0667812512023446	93.937680776014	0.93937680776014	3.0	1.0	3.0	
Professor Anand, P.	Anand, Professor Praveen	322.0	3.0	28.0	85.0	2849.0	0.0153673295611997	0.170113515140788	0.00515394748098135	3.50837472768001E-5	0.0918574718872781	272.0	0.0434738718091926	114.115510796393	0.935373039314698	3.0	1.0	3.0	
Dr Anstee, Q.M.		
Dr Anstee, Q.M.	Anstee, Dr Quentin Mark	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	1.0	3.0	
Dr Anstee, Q.M.	Anstee, Dr Quentin Mark	2.0	2.0	1.0	1.0	78.0	1.56989321586345E-4	0.0	0.00478356446396675	1.45002523156023E-8	1.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	
Dr Anstee, Q.M.	Anstee, Dr Quentin Mark	2.0	3.0	4.0	7.0	125.0	0.0060461624503081	0.0257930392029028	0.00465373574783963	1.65322603731594E-5	0.366134751773049	73.0	0.0691941688739863	36.1365435173654	0.752844656611779	0.0	1.0	3.0	
Professor Apperley, J.F.		
Professor Apperley, J.F.	Apperley, Professor Jane Felicity	323.0	1.0	31.0	65.0	2833.0	0.119481319132404	0.460251384114407	0.0101752812004125	0.045502834001419	0.0764322793770646	613.0	0.0238632160112455	311.813812522122	0.956484087491172	3.0	1.0	3.0	
Professor Apperley, J.F.	Apperley, Professor Jane Felicity	323.0	2.0	38.0	115.0	4498.0	0.0328107682115462	0.33033696052407	0.00618862629717566	0.00190451942147621	0.102134707397865	371.0	0.0244937528676333	194.448147435074	0.930373911172606	3.0	1.0	3.0	
Professor Apperley, J.F.	Apperley, Professor Jane Felicity	323.0	3.0	44.0	186.0	6081.0	0.0298529270983962	0.281951759788975	0.00520797378207873	0.00133590776246328	0.078130587141529	433.0	0.0280906147227858	225.910604265809	0.95320930069962	3.0	1.0	3.0	
Dr Ariff, B.B.		
Dr Ariff, B.B.	Ariff, Dr Ben Bahemia	3.0	1.0	5.0	9.0	188.0	0.0109952134170924	0.00293235613985967	0.00844747525743388	0.00453335641948684	0.340229885057471	98.0	0.130452345143334	24.6809265564367	0.822697551881225	0.0	1.0	1.0	
Dr Ariff, B.B.	Ariff, Dr Ben Bahemia	3.0	2.0	10.0	17.0	267.0	0.0034537650748996	0.0061329065570459	0.0053572107975839	1.52336452907053E-6	0.411255411255411	 	 	 	 	0.0	1.0	1.0	
Dr Ariff, B.B.	Ariff, Dr Ben Bahemia	3.0	3.0	11.0	21.0	290.0	0.00289711950743929	0.00787578470860126	0.00446881367256993	5.62292081540749E-7	0.260869565217391	40.0	0.112385514718602	19.2980614543114	0.839046150187454	0.0	1.0	1.0	
Dr Ashby, D.R.		
Dr Ashby, D.R.	Ashby, Dr Damien Raphel	4.0	1.0	0.0	0.0	0.0	0.0113617205309955	0.0446946493010668	0.00846779848187098	0.00200659174489039	0.212903225806451	34.0	0.0986201277569602	25.738725490196	0.83028146742568	0.0	1.0	3.0	
Dr Ashby, D.R.	Ashby, Professor Deborah	324.0	2.0	12.0	27.0	721.0	0.0193096865551205	0.128832955943889	0.00573795145538928	5.39643734593119E-6	0.282153805144608	140.0	0.0315209694275875	94.9805288461539	0.772199421513446	3.0	0.0	5.0	
Dr Ashby, D.R.	Ashby, Professor Deborah	324.0	3.0	15.0	40.0	852.0	0.017256755326921	0.262511336078373	0.00556231111627728	0.00162237545460205	0.17325032202662	344.0	0.0299078199575081	123.182985052685	0.899145876296971	3.0	0.0	5.0	
Professor Ashton-Rickardt, P.G.		
Professor Ashton-Rickardt, P.G.	Ashton-Rickardt, Professor Philip George (Philip)	325.0	1.0	4.0	4.0	160.0	0.00842966361977086	0.00527307694851544	0.00811866125620745	0.00204690012407626	0.415019762845849	25.0	0.10535432928525	17.5781818181818	0.764268774703557	3.0	0.0	3.0	
Professor Ashton-Rickardt, P.G.	Ashton-Rickardt, Professor Philip George (Philip)	325.0	2.0	9.0	10.0	319.0	0.0017268825374498	5.4969668469951E-4	0.00542167798520394	5.85873380634341E-4	0.745454545454545	21.0	0.307658053577478	6.33333333333333	0.575757575757575	3.0	0.0	3.0	
Professor Ashton-Rickardt, P.G.	Ashton-Rickardt, Professor Philip George (Philip)	325.0	3.0	10.0	15.0	340.0	0.00176346404800653	4.00158230794387E-4	0.0044384923362769	5.43422528677557E-6	0.67032967032967	21.0	0.240381555410502	7.91111111111111	0.565079365079365	3.0	0.0	3.0	
Dr Asquith, R.E.		
Dr Asquith, R.E.	Asquith, Dr Rebecca Emma (Becca)	5.0	1.0	7.0	9.0	179.0	0.00879617073367394	0.00837289391969103	0.00891320168883636	0.0059571693402952	0.322463768115942	60.0	0.109700715481077	18.4165394790394	0.767355811626645	0.0	0.0	3.0	
Dr Asquith, R.E.	Asquith, Dr Rebecca Emma (Becca)	5.0	2.0	13.0	22.0	379.0	0.00941935929518074	0.0561769829737579	0.00514231328201358	3.35675531801214E-8	0.203389830508474	 	 	 	 	0.0	0.0	3.0	
Dr Asquith, R.E.	Asquith, Dr Rebecca Emma (Becca)	5.0	3.0	14.0	39.0	502.0	0.00831347336917364	0.0223492207387395	0.00459010861836003	5.82999007667017E-6	0.246620046620046	119.0	0.0635579938105178	55.6817927170868	0.843663526016467	0.0	0.0	3.0	
Mr Athanasiou, T.		
Mr Athanasiou, T.	Athanasiou, Mr Thanos	247.0	1.0	6.0	19.0	266.0	0.0161263130117355	0.051656428552538	0.00842640870899767	0.00709022950762756	0.160676532769556	75.0	0.0869421570949371	40.2049013949014	0.913747758975032	2.0	1.0	6.0	
Mr Athanasiou, T.	Athanasiou, Mr Thanos	247.0	2.0	23.0	91.0	1316.0	0.0224494729868474	0.243141337548426	0.0064616046018192	5.84440003987816E-4	0.0732788338422141	397.0	0.0616202608908215	137.774900466142	0.963460842420577	2.0	1.0	6.0	
Mr Athanasiou, T.	Athanasiou, Mr Thanos	247.0	3.0	23.0	199.0	1727.0	0.0317423528641175	0.443244633987297	0.00532987292645211	2.58553867154254E-5	0.0415797128944539	646.0	0.0451964278008699	246.215926126604	0.977047325899223	2.0	1.0	6.0	
Professor Atkin, W.S.		
Professor Atkin, W.S.	Atkin, Professor Wendy S	326.0	1.0	17.0	31.0	1278.0	 	 	 	 	 	 	 	 	 	3.0	0.0	6.0	
Professor Atkin, W.S.	Atkin, Professor Wendy S	326.0	2.0	22.0	59.0	1850.0	0.0211935584141566	0.229137408649394	0.00600728281157514	5.86403657349515E-4	0.127584300718629	34.0	0.111119921083555	21.4339869281045	0.793851367707576	3.0	0.0	6.0	
Professor Atkin, W.S.	Atkin, Professor Wendy S	326.0	3.0	24.0	78.0	2228.0	0.0185163725040685	0.120731679818318	0.00491167366166854	2.23674142285755E-5	0.164383561643835	187.0	0.0276145689277335	129.557497852762	0.881343522807906	3.0	0.0	6.0	
Dr Aylin, P.P.		
Dr Aylin, P.P.	Aylin, Dr Paul Philip	248.0	1.0	6.0	13.0	187.0	0.0124612418727047	0.00847613193179975	0.00896856172055999	0.0110036833379829	0.27807486631016	56.0	0.0944325977006097	29.249617049617	0.860282854400501	2.0	1.0	5.0	
Dr Aylin, P.P.	Aylin, Dr Paul Philip	248.0	2.0	10.0	45.0	418.0	0.00502365829076306	0.025901718130505	0.00572502225368595	4.38480911535219E-6	0.231854838709677	109.0	0.316715743089153	28.9566768603465	0.90489615188583	2.0	1.0	5.0	
Dr Aylin, P.P.	Aylin, Dr Paul Philip	248.0	3.0	12.0	68.0	562.0	0.00554231557944909	0.0755717976136182	0.00508564829710376	3.56928347279389E-5	0.142706131078224	113.0	0.10711636809983	40.5723213604883	0.922098212738371	2.0	1.0	5.0	
Dr Azuara, V.		
Dr Azuara, V.	Azuara, Dr Veronique	6.0	1.0	3.0	4.0	205.0	0.00659712805025545	0.00611338549390884	0.00879740061503066	0.00391321215453719	0.477124183006536	31.0	0.152688008613326	12.8446236559139	0.713590203106332	0.0	0.0	6.0	
Dr Azuara, V.	Azuara, Dr Veronique	6.0	2.0	6.0	8.0	638.0	0.00282580778855422	1.19227157726563E-6	0.00452601657094426	1.22919729073781E-8	0.660130718954248	28.0	0.233317712235891	10.1428571428571	0.563492063492063	0.0	0.0	6.0	
Dr Azuara, V.	Azuara, Dr Veronique	6.0	3.0	9.0	12.0	706.0	0.00503846870859008	0.0499621385967677	0.00469059391741261	0.00126645709371454	0.25	41.0	0.0821147164084896	31.3048780487804	0.782621951219512	0.0	0.0	6.0	
Dr Azzopardi, D.V.		
Dr Azzopardi, D.V.	Azzopardi, Dr Denis Victor	249.0	1.0	3.0	4.0	197.0	0.0109952134170924	0.00297033695556046	0.00842178816136432	0.00531780477544439	0.33103448275862	43.0	0.0891546089216585	23.6475892324729	0.788252974415765	2.0	1.0	1.0	
Dr Azzopardi, D.V.	Azzopardi, Dr Denis Victor	249.0	2.0	9.0	12.0	842.0	0.00596559422028113	0.0142963634994588	0.00557416328789403	4.89749397726242E-8	0.386913229018492	82.0	0.10534100695839	26.8039488966318	0.705367076227152	2.0	1.0	1.0	
Dr Azzopardi, D.V.	Azzopardi, Dr Denis Victor	249.0	3.0	14.0	25.0	1053.0	0.00680193275659661	0.0398922273391271	0.00493982867888245	0.00256171303404591	0.192173305380852	95.0	0.0774044929461783	46.5064649582182	0.861230832559596	2.0	1.0	1.0	
